================ Training Loss (Tue Sep  3 14:51:26 2024) ================
(epoch: 1, iters: 100, time: 0.147, data: 10.122) D_A: 0.241 G_A: 0.402 cycle_A: 1.267 idt_A: 0.439 D_B: 0.292 G_B: 0.387 cycle_B: 1.051 idt_B: 0.589 
(epoch: 2, iters: 49, time: 0.150, data: 0.001) D_A: 0.259 G_A: 0.237 cycle_A: 1.433 idt_A: 1.043 D_B: 0.290 G_B: 0.397 cycle_B: 2.337 idt_B: 0.650 
(epoch: 2, iters: 149, time: 0.154, data: 0.000) D_A: 0.334 G_A: 0.507 cycle_A: 1.303 idt_A: 0.395 D_B: 0.158 G_B: 0.281 cycle_B: 1.077 idt_B: 0.586 
(epoch: 3, iters: 98, time: 0.275, data: 0.000) D_A: 0.330 G_A: 0.349 cycle_A: 1.227 idt_A: 0.263 D_B: 0.220 G_B: 0.346 cycle_B: 0.614 idt_B: 0.510 
(epoch: 4, iters: 47, time: 0.148, data: 0.001) D_A: 0.231 G_A: 0.156 cycle_A: 0.890 idt_A: 0.471 D_B: 0.261 G_B: 0.469 cycle_B: 0.989 idt_B: 0.389 
(epoch: 4, iters: 147, time: 0.148, data: 0.000) D_A: 0.249 G_A: 0.420 cycle_A: 1.658 idt_A: 0.407 D_B: 0.220 G_B: 0.319 cycle_B: 0.933 idt_B: 0.664 
(epoch: 5, iters: 96, time: 0.136, data: 0.000) D_A: 0.192 G_A: 0.466 cycle_A: 1.321 idt_A: 0.826 D_B: 0.170 G_B: 0.293 cycle_B: 1.715 idt_B: 0.549 
(epoch: 6, iters: 45, time: 0.243, data: 0.000) D_A: 0.441 G_A: 0.690 cycle_A: 1.150 idt_A: 0.269 D_B: 0.270 G_B: 0.373 cycle_B: 0.574 idt_B: 0.552 
(epoch: 6, iters: 145, time: 0.151, data: 0.000) D_A: 0.202 G_A: 0.366 cycle_A: 1.342 idt_A: 0.559 D_B: 0.324 G_B: 0.366 cycle_B: 1.073 idt_B: 0.586 
(epoch: 7, iters: 94, time: 0.150, data: 0.000) D_A: 0.220 G_A: 0.363 cycle_A: 1.161 idt_A: 0.177 D_B: 0.176 G_B: 0.227 cycle_B: 0.627 idt_B: 0.577 
(epoch: 8, iters: 43, time: 0.145, data: 0.002) D_A: 0.155 G_A: 0.306 cycle_A: 1.191 idt_A: 0.181 D_B: 0.222 G_B: 0.210 cycle_B: 0.543 idt_B: 0.512 
