================ Training Loss (Tue Sep  3 18:22:44 2024) ================
(epoch: 1, iters: 100, time: 0.145, data: 8.541) D_A: 0.304 G_A: 0.327 cycle_A: 1.893 idt_A: 1.224 D_B: 0.305 G_B: 0.367 cycle_B: 2.451 idt_B: 0.815 
(epoch: 2, iters: 49, time: 0.146, data: 0.001) D_A: 0.181 G_A: 0.367 cycle_A: 1.627 idt_A: 0.302 D_B: 0.254 G_B: 0.441 cycle_B: 0.714 idt_B: 0.753 
(epoch: 2, iters: 149, time: 0.139, data: 0.001) D_A: 0.269 G_A: 0.440 cycle_A: 1.390 idt_A: 0.328 D_B: 0.201 G_B: 0.471 cycle_B: 0.738 idt_B: 0.565 
(epoch: 3, iters: 98, time: 0.338, data: 0.000) D_A: 0.338 G_A: 0.507 cycle_A: 1.340 idt_A: 0.391 D_B: 0.238 G_B: 0.359 cycle_B: 1.011 idt_B: 0.704 
(epoch: 4, iters: 47, time: 0.147, data: 0.001) D_A: 0.194 G_A: 0.388 cycle_A: 1.185 idt_A: 0.299 D_B: 0.259 G_B: 0.462 cycle_B: 0.578 idt_B: 0.519 
(epoch: 4, iters: 147, time: 0.145, data: 0.000) D_A: 0.283 G_A: 0.254 cycle_A: 1.131 idt_A: 0.466 D_B: 0.280 G_B: 0.286 cycle_B: 0.896 idt_B: 0.519 
(epoch: 5, iters: 96, time: 0.140, data: 0.000) D_A: 0.232 G_A: 0.342 cycle_A: 1.610 idt_A: 0.414 D_B: 0.250 G_B: 0.454 cycle_B: 0.956 idt_B: 0.653 
(epoch: 6, iters: 45, time: 0.406, data: 0.000) D_A: 0.140 G_A: 0.274 cycle_A: 1.141 idt_A: 0.208 D_B: 0.227 G_B: 0.535 cycle_B: 0.623 idt_B: 0.460 
(epoch: 6, iters: 145, time: 0.149, data: 0.001) D_A: 0.392 G_A: 0.824 cycle_A: 0.958 idt_A: 0.616 D_B: 0.208 G_B: 0.424 cycle_B: 1.133 idt_B: 0.374 
(epoch: 7, iters: 94, time: 0.143, data: 0.001) D_A: 0.179 G_A: 0.487 cycle_A: 0.975 idt_A: 0.337 D_B: 0.292 G_B: 0.369 cycle_B: 0.625 idt_B: 0.447 
(epoch: 8, iters: 43, time: 0.137, data: 0.000) D_A: 0.128 G_A: 0.313 cycle_A: 1.052 idt_A: 0.229 D_B: 0.194 G_B: 0.466 cycle_B: 0.665 idt_B: 0.441 
(epoch: 8, iters: 143, time: 0.352, data: 0.001) D_A: 0.295 G_A: 0.678 cycle_A: 1.298 idt_A: 0.272 D_B: 0.189 G_B: 0.554 cycle_B: 0.647 idt_B: 0.522 
(epoch: 9, iters: 92, time: 0.142, data: 0.001) D_A: 0.229 G_A: 0.472 cycle_A: 1.046 idt_A: 0.489 D_B: 0.191 G_B: 0.829 cycle_B: 1.167 idt_B: 0.429 
(epoch: 10, iters: 41, time: 0.143, data: 0.000) D_A: 0.378 G_A: 0.531 cycle_A: 0.923 idt_A: 0.257 D_B: 0.267 G_B: 0.393 cycle_B: 0.670 idt_B: 0.358 
(epoch: 10, iters: 141, time: 0.140, data: 0.001) D_A: 0.098 G_A: 0.551 cycle_A: 1.032 idt_A: 0.443 D_B: 0.196 G_B: 0.305 cycle_B: 0.957 idt_B: 0.472 
(epoch: 11, iters: 90, time: 0.501, data: 0.001) D_A: 0.088 G_A: 0.201 cycle_A: 1.299 idt_A: 1.073 D_B: 0.166 G_B: 0.506 cycle_B: 1.929 idt_B: 0.574 
(epoch: 12, iters: 39, time: 0.149, data: 0.000) D_A: 0.106 G_A: 0.311 cycle_A: 1.013 idt_A: 0.517 D_B: 0.423 G_B: 0.477 cycle_B: 1.067 idt_B: 0.425 
(epoch: 12, iters: 139, time: 0.137, data: 0.001) D_A: 0.180 G_A: 0.478 cycle_A: 0.841 idt_A: 0.531 D_B: 0.180 G_B: 0.286 cycle_B: 1.323 idt_B: 0.343 
(epoch: 13, iters: 88, time: 0.148, data: 0.001) D_A: 0.145 G_A: 0.387 cycle_A: 1.182 idt_A: 0.462 D_B: 0.267 G_B: 0.398 cycle_B: 1.406 idt_B: 0.482 
(epoch: 14, iters: 37, time: 0.423, data: 0.001) D_A: 0.228 G_A: 0.554 cycle_A: 0.993 idt_A: 0.699 D_B: 0.109 G_B: 0.611 cycle_B: 1.257 idt_B: 0.390 
(epoch: 14, iters: 137, time: 0.138, data: 0.003) D_A: 0.189 G_A: 0.472 cycle_A: 1.225 idt_A: 0.185 D_B: 0.307 G_B: 0.267 cycle_B: 0.532 idt_B: 0.488 
(epoch: 15, iters: 86, time: 0.137, data: 0.001) D_A: 0.305 G_A: 0.161 cycle_A: 0.899 idt_A: 0.182 D_B: 0.134 G_B: 0.700 cycle_B: 0.551 idt_B: 0.343 
(epoch: 16, iters: 35, time: 0.147, data: 0.001) D_A: 0.032 G_A: 0.920 cycle_A: 1.456 idt_A: 0.209 D_B: 0.194 G_B: 0.333 cycle_B: 0.468 idt_B: 0.720 
(epoch: 16, iters: 135, time: 0.477, data: 0.001) D_A: 0.242 G_A: 0.778 cycle_A: 0.967 idt_A: 0.433 D_B: 0.244 G_B: 0.263 cycle_B: 0.763 idt_B: 0.316 
(epoch: 17, iters: 84, time: 0.141, data: 0.001) D_A: 0.253 G_A: 0.170 cycle_A: 0.963 idt_A: 0.172 D_B: 0.257 G_B: 0.274 cycle_B: 0.519 idt_B: 0.482 
(epoch: 18, iters: 33, time: 0.149, data: 0.000) D_A: 0.139 G_A: 0.373 cycle_A: 1.102 idt_A: 0.260 D_B: 0.252 G_B: 0.301 cycle_B: 0.616 idt_B: 0.453 
(epoch: 18, iters: 133, time: 0.143, data: 0.001) D_A: 0.247 G_A: 0.903 cycle_A: 1.343 idt_A: 0.397 D_B: 0.194 G_B: 0.308 cycle_B: 0.942 idt_B: 0.495 
(epoch: 19, iters: 82, time: 0.453, data: 0.000) D_A: 0.128 G_A: 0.491 cycle_A: 1.038 idt_A: 0.256 D_B: 0.255 G_B: 0.279 cycle_B: 0.771 idt_B: 0.371 
(epoch: 20, iters: 31, time: 0.149, data: 0.001) D_A: 0.162 G_A: 0.393 cycle_A: 1.579 idt_A: 0.322 D_B: 0.258 G_B: 0.448 cycle_B: 0.739 idt_B: 0.653 
(epoch: 20, iters: 131, time: 0.142, data: 0.000) D_A: 0.172 G_A: 0.643 cycle_A: 0.907 idt_A: 0.140 D_B: 0.194 G_B: 0.301 cycle_B: 0.389 idt_B: 0.409 
(epoch: 21, iters: 80, time: 0.139, data: 0.000) D_A: 0.193 G_A: 0.420 cycle_A: 1.105 idt_A: 0.395 D_B: 0.219 G_B: 0.344 cycle_B: 0.951 idt_B: 0.483 
(epoch: 22, iters: 29, time: 0.467, data: 0.000) D_A: 0.057 G_A: 0.279 cycle_A: 0.897 idt_A: 0.245 D_B: 0.165 G_B: 0.502 cycle_B: 0.593 idt_B: 0.430 
(epoch: 22, iters: 129, time: 0.140, data: 0.001) D_A: 0.314 G_A: 1.293 cycle_A: 1.608 idt_A: 0.194 D_B: 0.152 G_B: 0.378 cycle_B: 0.471 idt_B: 0.766 
(epoch: 23, iters: 78, time: 0.147, data: 0.001) D_A: 0.177 G_A: 0.485 cycle_A: 0.939 idt_A: 0.326 D_B: 0.167 G_B: 0.650 cycle_B: 1.096 idt_B: 0.357 
(epoch: 24, iters: 27, time: 0.145, data: 0.000) D_A: 0.177 G_A: 0.334 cycle_A: 0.966 idt_A: 0.346 D_B: 0.133 G_B: 0.869 cycle_B: 0.826 idt_B: 0.361 
(epoch: 24, iters: 127, time: 0.480, data: 0.001) D_A: 0.142 G_A: 0.511 cycle_A: 0.999 idt_A: 0.290 D_B: 0.193 G_B: 0.367 cycle_B: 1.097 idt_B: 0.386 
(epoch: 25, iters: 76, time: 0.146, data: 0.001) D_A: 0.190 G_A: 0.339 cycle_A: 0.907 idt_A: 0.168 D_B: 0.136 G_B: 0.371 cycle_B: 0.593 idt_B: 0.312 
(epoch: 26, iters: 25, time: 0.143, data: 0.001) D_A: 0.168 G_A: 0.627 cycle_A: 0.942 idt_A: 0.277 D_B: 0.197 G_B: 0.537 cycle_B: 0.909 idt_B: 0.323 
(epoch: 26, iters: 125, time: 0.160, data: 0.001) D_A: 0.177 G_A: 0.289 cycle_A: 0.893 idt_A: 0.270 D_B: 0.191 G_B: 0.559 cycle_B: 0.562 idt_B: 0.345 
(epoch: 27, iters: 74, time: 0.505, data: 0.001) D_A: 0.179 G_A: 0.093 cycle_A: 0.786 idt_A: 0.165 D_B: 0.265 G_B: 0.498 cycle_B: 0.519 idt_B: 0.314 
(epoch: 28, iters: 23, time: 0.151, data: 0.001) D_A: 0.167 G_A: 0.599 cycle_A: 0.830 idt_A: 0.217 D_B: 0.143 G_B: 0.817 cycle_B: 0.567 idt_B: 0.304 
(epoch: 28, iters: 123, time: 0.147, data: 0.000) D_A: 0.172 G_A: 0.488 cycle_A: 0.963 idt_A: 0.177 D_B: 0.090 G_B: 0.669 cycle_B: 0.720 idt_B: 0.347 
(epoch: 29, iters: 72, time: 0.148, data: 0.000) D_A: 0.134 G_A: 0.464 cycle_A: 1.007 idt_A: 0.470 D_B: 0.204 G_B: 0.317 cycle_B: 0.822 idt_B: 0.435 
(epoch: 30, iters: 21, time: 0.769, data: 0.001) D_A: 0.171 G_A: 0.412 cycle_A: 1.015 idt_A: 0.139 D_B: 0.197 G_B: 0.255 cycle_B: 0.624 idt_B: 0.389 
(epoch: 30, iters: 121, time: 0.147, data: 0.001) D_A: 0.158 G_A: 0.105 cycle_A: 0.913 idt_A: 0.183 D_B: 0.194 G_B: 0.271 cycle_B: 0.471 idt_B: 0.326 
(epoch: 31, iters: 70, time: 0.142, data: 0.000) D_A: 0.102 G_A: 0.703 cycle_A: 0.987 idt_A: 0.311 D_B: 0.220 G_B: 0.403 cycle_B: 0.681 idt_B: 0.386 
(epoch: 32, iters: 19, time: 0.142, data: 0.000) D_A: 0.166 G_A: 0.620 cycle_A: 1.039 idt_A: 0.262 D_B: 0.111 G_B: 0.292 cycle_B: 0.614 idt_B: 0.316 
(epoch: 32, iters: 119, time: 0.532, data: 0.000) D_A: 0.125 G_A: 0.463 cycle_A: 1.097 idt_A: 0.392 D_B: 0.198 G_B: 0.766 cycle_B: 0.867 idt_B: 0.388 
(epoch: 33, iters: 68, time: 0.147, data: 0.000) D_A: 0.128 G_A: 0.273 cycle_A: 1.037 idt_A: 0.150 D_B: 0.204 G_B: 0.497 cycle_B: 0.443 idt_B: 0.331 
(epoch: 34, iters: 17, time: 0.146, data: 0.001) D_A: 0.197 G_A: 0.354 cycle_A: 0.767 idt_A: 0.724 D_B: 0.108 G_B: 0.671 cycle_B: 1.521 idt_B: 0.294 
(epoch: 34, iters: 117, time: 0.141, data: 0.000) D_A: 0.193 G_A: 0.269 cycle_A: 0.864 idt_A: 0.161 D_B: 0.121 G_B: 0.648 cycle_B: 0.432 idt_B: 0.272 
(epoch: 35, iters: 66, time: 0.570, data: 0.001) D_A: 0.209 G_A: 0.430 cycle_A: 0.990 idt_A: 0.190 D_B: 0.109 G_B: 0.389 cycle_B: 0.571 idt_B: 0.399 
(epoch: 36, iters: 15, time: 0.138, data: 0.001) D_A: 0.290 G_A: 0.231 cycle_A: 0.830 idt_A: 0.348 D_B: 0.168 G_B: 0.389 cycle_B: 0.941 idt_B: 0.364 
(epoch: 36, iters: 115, time: 0.145, data: 0.000) D_A: 0.182 G_A: 0.322 cycle_A: 0.653 idt_A: 0.289 D_B: 0.137 G_B: 0.581 cycle_B: 0.685 idt_B: 0.260 
(epoch: 37, iters: 64, time: 0.141, data: 0.001) D_A: 0.200 G_A: 0.359 cycle_A: 1.015 idt_A: 0.215 D_B: 0.204 G_B: 0.254 cycle_B: 0.637 idt_B: 0.432 
(epoch: 38, iters: 13, time: 0.559, data: 0.001) D_A: 0.188 G_A: 0.537 cycle_A: 0.979 idt_A: 0.264 D_B: 0.222 G_B: 0.295 cycle_B: 0.761 idt_B: 0.326 
(epoch: 38, iters: 113, time: 0.141, data: 0.001) D_A: 0.103 G_A: 0.529 cycle_A: 0.875 idt_A: 0.138 D_B: 0.070 G_B: 0.203 cycle_B: 0.512 idt_B: 0.292 
